ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
383,20211022,20211103,20211029,19284,SO50130,1000.4375
327,20211022,20211103,20211029,19426,SO50131,782.99
337,20211022,20211103,20211029,21053,SO50132,782.99
362,20211022,20211103,20211029,11345,SO50133,2049.0982
354,20211022,20211103,20211029,15028,SO50134,2071.4196
354,20211022,20211103,20211029,15037,SO50135,2071.4196
321,20211022,20211103,20211029,15845,SO50136,782.99
341,20211022,20211103,20211029,15865,SO50137,782.99
389,20211022,20211103,20211029,14413,SO50138,1000.4375
352,20211022,20211103,20211029,15182,SO50139,2071.4196
368,20211022,20211103,20211029,24161,SO50140,2443.35
369,20211022,20211103,20211029,24179,SO50141,2443.35
323,20211022,20211103,20211029,26920,SO50142,782.99
360,20211023,20211104,20211030,27205,SO50143,2049.0982
389,20211023,20211104,20211030,19459,SO50144,1000.4375
387,20211023,20211104,20211030,19283,SO50145,1000.4375
377,20211023,20211104,20211030,13897,SO50146,2181.5625
321,20211023,20211104,20211030,27429,SO50147,782.99
329,20211023,20211104,20211030,15771,SO50148,782.99
354,20211023,20211104,20211030,15134,SO50149,2071.4196
339,20211023,20211104,20211030,26919,SO50150,782.99
335,20211023,20211104,20211030,26967,SO50151,782.99
371,20211024,20211105,20211031,17768,SO50152,2181.5625
335,20211024,20211105,20211031,21092,SO50153,782.99
373,20211024,20211105,20211031,13904,SO50154,2181.5625
356,20211024,20211105,20211031,15030,SO50155,2071.4196
358,20211024,20211105,20211031,15038,SO50156,2049.0982
356,20211024,20211105,20211031,15121,SO50157,2071.4196
352,20211024,20211105,20211031,15133,SO50158,2071.4196
370,20211024,20211105,20211031,24165,SO50159,2443.35
321,20211024,20211105,20211031,15873,SO50160,782.99
377,20211024,20211105,20211031,24247,SO50161,2181.5625
321,20211024,20211105,20211031,26918,SO50162,782.99
354,20211025,20211106,20211101,27250,SO50163,2071.4196
377,20211025,20211106,20211101,17765,SO50164,2181.5625
379,20211025,20211106,20211101,17977,SO50165,2181.5625
385,20211025,20211106,20211101,19467,SO50166,1000.4375
371,20211025,20211106,20211101,13905,SO50167,2181.5625
356,20211025,20211106,20211101,15033,SO50168,2071.4196
356,20211025,20211106,20211101,15041,SO50169,2071.4196
371,20211025,20211106,20211101,24257,SO50170,2181.5625
375,20211026,20211107,20211102,16288,SO50171,2181.5625
383,20211026,20211107,20211102,17773,SO50172,1000.4375
385,20211026,20211107,20211102,25121,SO50173,1000.4375
373,20211026,20211107,20211102,24168,SO50174,2181.5625
371,20211026,20211107,20211102,24178,SO50175,2181.5625
371,20211026,20211107,20211102,16273,SO50176,2181.5625
323,20211026,20211107,20211102,26795,SO50177,782.99
354,20211027,20211108,20211103,27257,SO50178,2071.4196
377,20211027,20211108,20211103,17769,SO50179,2181.5625
369,20211027,20211108,20211103,17777,SO50180,2443.35
385,20211027,20211108,20211103,19257,SO50181,1000.4375
325,20211027,20211108,20211103,21067,SO50182,782.99
329,20211027,20211108,20211103,20912,SO50183,782.99
360,20211027,20211108,20211103,11340,SO50184,2049.0982
360,20211027,20211108,20211103,12657,SO50185,2049.0982
385,20211027,20211108,20211103,14412,SO50186,1000.4375
360,20211027,20211108,20211103,15150,SO50187,2049.0982
329,20211027,20211108,20211103,26922,SO50188,782.99
356,20211028,20211109,20211104,27447,SO50323,2071.4196
377,20211028,20211109,20211104,18158,SO50324,2181.5625
356,20211028,20211109,20211104,27291,SO50325,2071.4196
354,20211028,20211109,20211104,21620,SO50326,2071.4196
343,20211028,20211109,20211104,21130,SO50327,782.99
356,20211028,20211109,20211104,11401,SO50328,2071.4196
354,20211028,20211109,20211104,11403,SO50329,2071.4196
323,20211028,20211109,20211104,15892,SO50330,782.99
329,20211028,20211109,20211104,15915,SO50331,782.99
385,20211028,20211109,20211104,25222,SO50332,1000.4375
352,20211028,20211109,20211104,15580,SO50333,2071.4196
360,20211028,20211109,20211104,15595,SO50334,2049.0982
356,20211028,20211109,20211104,15648,SO50335,2071.4196
362,20211029,20211110,20211105,27449,SO50336,2049.0982
358,20211029,20211110,20211105,21652,SO50337,2049.0982
377,20211029,20211110,20211105,17946,SO50338,2181.5625
379,20211029,20211110,20211105,18026,SO50339,2181.5625
379,20211029,20211110,20211105,16424,SO50340,2181.5625
356,20211029,20211110,20211105,27289,SO50341,2071.4196
360,20211029,20211110,20211105,27425,SO50342,2049.0982
377,20211029,20211110,20211105,26310,SO50343,2181.5625
337,20211029,20211110,20211105,15937,SO50344,782.99
354,20211029,20211110,20211105,15225,SO50345,2071.4196
354,20211029,20211110,20211105,15575,SO50346,2071.4196
356,20211030,20211111,20211106,27405,SO50347,2071.4196
381,20211030,20211111,20211106,19311,SO50348,1000.4375
381,20211030,20211111,20211106,19314,SO50349,1000.4375
343,20211030,20211111,20211106,21103,SO50350,782.99
337,20211030,20211111,20211106,15885,SO50351,782.99
335,20211030,20211111,20211106,15948,SO50352,782.99
385,20211030,20211111,20211106,14440,SO50353,1000.4375
381,20211030,20211111,20211106,14456,SO50354,1000.4375
352,20211030,20211111,20211106,15268,SO50355,2071.4196
354,20211030,20211111,20211106,15600,SO50356,2071.4196
352,20211030,20211111,20211106,15643,SO50357,2071.4196
333,20211030,20211111,20211106,27339,SO50358,782.99
370,20211030,20211111,20211106,24274,SO50359,2443.35
368,20211030,20211111,20211106,24301,SO50360,2443.35
387,20211030,20211111,20211106,19510,SO50361,1000.4375
362,20211031,20211112,20211107,27292,SO50362,2049.0982
358,20211031,20211112,20211107,27263,SO50363,2049.0982
325,20211031,20211112,20211107,21106,SO50364,782.99
370,20211031,20211112,20211107,13925,SO50365,2443.35
369,20211031,20211112,20211107,26294,SO50366,2443.35
381,20211031,20211112,20211107,26572,SO50367,1000.4375
362,20211031,20211112,20211107,15265,SO50368,2049.0982
352,20211031,20211112,20211107,15642,SO50369,2071.4196
377,20211031,20211112,20211107,17941,SO50370,2181.5625
373,20211101,20211113,20211108,16431,SO50371,2181.5625
358,20211101,20211113,20211108,27440,SO50372,2049.0982
358,20211101,20211113,20211108,27260,SO50373,2049.0982
383,20211101,20211113,20211108,17787,SO50374,1000.4375
381,20211101,20211113,20211108,17830,SO50375,1000.4375
385,20211101,20211113,20211108,17831,SO50376,1000.4375
333,20211101,20211113,20211108,20913,SO50377,782.99
321,20211101,20211113,20211108,19473,SO50378,782.99
358,20211101,20211113,20211108,13251,SO50379,2049.0982
356,20211101,20211113,20211108,11420,SO50380,2071.4196
356,20211101,20211113,20211108,15436,SO50381,2071.4196
360,20211101,20211113,20211108,15591,SO50382,2049.0982
327,20211101,20211113,20211108,27353,SO50383,782.99
341,20211101,20211113,20211108,27371,SO50384,782.99
356,20211102,20211114,20211109,27258,SO50385,2071.4196
373,20211102,20211114,20211109,17942,SO50386,2181.5625
354,20211102,20211114,20211109,27407,SO50387,2071.4196
352,20211102,20211114,20211109,27266,SO50388,2071.4196
362,20211102,20211114,20211109,12813,SO50389,2049.0982
352,20211102,20211114,20211109,13253,SO50390,2071.4196
337,20211102,20211114,20211109,15901,SO50391,782.99
329,20211102,20211114,20211109,15902,SO50392,782.99
335,20211102,20211114,20211109,15918,SO50393,782.99
333,20211102,20211114,20211109,27557,SO50394,782.99
383,20211102,20211114,20211109,14439,SO50395,1000.4375
362,20211102,20211114,20211109,15439,SO50396,2049.0982
360,20211102,20211114,20211109,15588,SO50397,2049.0982
360,20211102,20211114,20211109,15645,SO50398,2049.0982
379,20211102,20211114,20211109,24457,SO50399,2181.5625
368,20211103,20211115,20211110,18173,SO50400,2443.35
371,20211103,20211115,20211110,18127,SO50401,2181.5625
362,20211103,20211115,20211110,21622,SO50402,2049.0982
321,20211103,20211115,20211110,20914,SO50403,782.99
358,20211103,20211115,20211110,11382,SO50404,2049.0982
387,20211103,20211115,20211110,14451,SO50405,1000.4375
360,20211103,20211115,20211110,15229,SO50406,2049.0982
371,20211103,20211115,20211110,24302,SO50407,2181.5625
373,20211103,20211115,20211110,24368,SO50408,2181.5625
371,20211104,20211116,20211111,18177,SO50409,2181.5625
377,20211104,20211116,20211111,18135,SO50410,2181.5625
379,20211104,20211116,20211111,18141,SO50411,2181.5625
358,20211104,20211116,20211111,27268,SO50412,2049.0982
354,20211104,20211116,20211111,27273,SO50413,2071.4196
387,20211104,20211116,20211111,19285,SO50414,1000.4375
323,20211104,20211116,20211111,20970,SO50415,782.99
362,20211104,20211116,20211111,11406,SO50416,2049.0982
358,20211104,20211116,20211111,11417,SO50417,2049.0982
331,20211104,20211116,20211111,15897,SO50418,782.99
387,20211104,20211116,20211111,14453,SO50419,1000.4375
387,20211104,20211116,20211111,25215,SO50420,1000.4375
358,20211104,20211116,20211111,15724,SO50421,2049.0982
352,20211104,20211116,20211111,15223,SO50422,2071.4196
370,20211104,20211116,20211111,24360,SO50423,2443.35
377,20211105,20211117,20211112,16433,SO50424,2181.5625
360,20211105,20211117,20211112,27421,SO50425,2049.0982
354,20211105,20211117,20211112,21642,SO50426,2071.4196
335,20211105,20211117,20211112,15944,SO50427,782.99
381,20211105,20211117,20211112,14421,SO50428,1000.4375
387,20211105,20211117,20211112,14433,SO50429,1000.4375
387,20211105,20211117,20211112,25126,SO50430,1000.4375
370,20211105,20211117,20211112,24371,SO50431,2443.35
377,20211106,20211118,20211113,17940,SO50432,2181.5625
327,20211106,20211118,20211113,21008,SO50433,782.99
375,20211106,20211118,20211113,13912,SO50434,2181.5625
356,20211106,20211118,20211113,12873,SO50435,2071.4196
385,20211106,20211118,20211113,25133,SO50436,1000.4375
358,20211106,20211118,20211113,15647,SO50437,2049.0982
371,20211107,20211119,20211114,17929,SO50438,2181.5625
360,20211107,20211119,20211114,21618,SO50439,2049.0982
381,20211107,20211119,20211114,19502,SO50440,1000.4375
323,20211107,20211119,20211114,21104,SO50441,782.99
352,20211107,20211119,20211114,11402,SO50442,2071.4196
362,20211107,20211119,20211114,11416,SO50443,2049.0982
389,20211107,20211119,20211114,14438,SO50444,1000.4375
387,20211107,20211119,20211114,26615,SO50445,1000.4375
387,20211107,20211119,20211114,25127,SO50446,1000.4375
362,20211107,20211119,20211114,15726,SO50447,2049.0982
358,20211107,20211119,20211114,15219,SO50448,2049.0982
352,20211107,20211119,20211114,15435,SO50449,2071.4196
368,20211108,20211120,20211115,16416,SO50450,2443.35
360,20211108,20211120,20211115,27272,SO50451,2049.0982
360,20211108,20211120,20211115,27280,SO50452,2049.0982
381,20211108,20211120,20211115,17779,SO50453,1000.4375
389,20211108,20211120,20211115,19493,SO50454,1000.4375
337,20211108,20211120,20211115,19480,SO50455,782.99
360,20211108,20211120,20211115,15723,SO50456,2049.0982
358,20211108,20211120,20211115,15227,SO50457,2049.0982
354,20211108,20211120,20211115,15438,SO50458,2071.4196
369,20211108,20211120,20211115,24458,SO50459,2443.35
331,20211108,20211120,20211115,27352,SO50460,782.99
341,20211108,20211120,20211115,27355,SO50461,782.99
371,20211108,20211120,20211115,24364,SO50462,2181.5625
370,20211109,20211121,20211116,18166,SO50463,2443.35
381,20211109,20211121,20211116,19499,SO50464,1000.4375
381,20211109,20211121,20211116,19294,SO50465,1000.4375
331,20211109,20211121,20211116,21105,SO50466,782.99
356,20211109,20211121,20211116,15221,SO50467,2071.4196
333,20211109,20211121,20211116,27346,SO50468,782.99
321,20211109,20211121,20211116,27348,SO50469,782.99
339,20211109,20211121,20211116,27370,SO50470,782.99
352,20211109,20211121,20211116,12807,SO50471,2071.4196
358,20211110,20211122,20211117,27288,SO50472,2049.0982
381,20211110,20211122,20211117,17827,SO50473,1000.4375
362,20211110,20211122,20211117,27269,SO50474,2049.0982
381,20211110,20211122,20211117,19911,SO50475,1000.4375
341,20211110,20211122,20211117,20980,SO50476,782.99
356,20211110,20211122,20211117,13252,SO50477,2071.4196
339,20211110,20211122,20211117,15893,SO50478,782.99
385,20211110,20211122,20211117,14449,SO50479,1000.4375
383,20211110,20211122,20211117,25138,SO50480,1000.4375
354,20211110,20211122,20211117,15262,SO50481,2071.4196
325,20211110,20211122,20211117,27354,SO50482,782.99
352,20211110,20211122,20211117,15578,SO50483,2071.4196
375,20211111,20211123,20211118,18028,SO50484,2181.5625
360,20211111,20211123,20211118,27446,SO50485,2049.0982
381,20211111,20211123,20211118,14448,SO50486,1000.4375
383,20211111,20211123,20211118,25213,SO50487,1000.4375
389,20211111,20211123,20211118,25218,SO50488,1000.4375
362,20211111,20211123,20211118,15717,SO50489,2049.0982
352,20211111,20211123,20211118,15226,SO50490,2071.4196
356,20211111,20211123,20211118,15644,SO50491,2071.4196
370,20211111,20211123,20211118,24362,SO50492,2443.35
362,20211112,20211124,20211119,27453,SO50493,2049.0982
379,20211112,20211124,20211119,16432,SO50494,2181.5625
325,20211112,20211124,20211119,19475,SO50495,782.99
381,20211112,20211124,20211119,14452,SO50496,1000.4375
389,20211112,20211124,20211119,14419,SO50497,1000.4375
389,20211112,20211124,20211119,14434,SO50498,1000.4375
352,20211112,20211124,20211119,15214,SO50499,2071.4196
354,20211112,20211124,20211119,15425,SO50500,2071.4196
377,20211113,20211125,20211120,18625,SO50501,2181.5625
375,20211113,20211125,20211120,16425,SO50502,2181.5625
389,20211113,20211125,20211120,19286,SO50503,1000.4375
356,20211113,20211125,20211120,12874,SO50504,2071.4196
360,20211113,20211125,20211120,11410,SO50505,2049.0982
335,20211113,20211125,20211120,27342,SO50506,782.99
333,20211113,20211125,20211120,27366,SO50507,782.99
373,20211113,20211125,20211120,24361,SO50508,2181.5625
370,20211114,20211126,20211121,16415,SO50509,2443.35
377,20211114,20211126,20211121,24365,SO50510,2181.5625
369,20211115,20211127,20211122,18621,SO50511,2443.35
356,20211115,20211127,20211122,27418,SO50512,2071.4196
362,20211115,20211127,20211122,12825,SO50513,2049.0982
341,20211115,20211127,20211122,15904,SO50514,782.99
358,20211115,20211127,20211122,15215,SO50515,2049.0982
360,20211115,20211127,20211122,15646,SO50516,2049.0982
352,20211115,20211127,20211122,27423,SO50517,2071.4196
373,20211116,20211128,20211123,18136,SO50518,2181.5625
371,20211116,20211128,20211123,17934,SO50519,2181.5625
356,20211116,20211128,20211123,27264,SO50520,2071.4196
356,20211116,20211128,20211123,27279,SO50521,2071.4196
389,20211116,20211128,20211123,17780,SO50522,1000.4375
360,20211116,20211128,20211123,12860,SO50523,2049.0982
321,20211116,20211128,20211123,15914,SO50524,782.99
387,20211116,20211128,20211123,14447,SO50525,1000.4375
321,20211116,20211128,20211123,27340,SO50526,782.99
377,20211116,20211128,20211123,24377,SO50527,2181.5625
371,20211117,20211129,20211124,18160,SO50528,2181.5625
358,20211117,20211129,20211124,27295,SO50529,2049.0982
387,20211117,20211129,20211124,19912,SO50530,1000.4375
331,20211117,20211129,20211124,19452,SO50531,782.99
371,20211117,20211129,20211124,13915,SO50532,2181.5625
358,20211117,20211129,20211124,11409,SO50533,2049.0982
356,20211117,20211129,20211124,12826,SO50534,2071.4196
379,20211117,20211129,20211124,24460,SO50535,2181.5625
369,20211117,20211129,20211124,24462,SO50536,2443.35
333,20211117,20211129,20211124,27341,SO50537,782.99
358,20211118,20211130,20211125,21614,SO50538,2049.0982
358,20211118,20211130,20211125,27261,SO50539,2049.0982
389,20211118,20211130,20211125,19506,SO50540,1000.4375
362,20211118,20211130,20211125,12806,SO50541,2049.0982
385,20211118,20211130,20211125,14442,SO50542,1000.4375
381,20211118,20211130,20211125,25221,SO50543,1000.4375
362,20211118,20211130,20211125,15722,SO50544,2049.0982
354,20211118,20211130,20211125,15587,SO50545,2071.4196
354,20211118,20211130,20211125,15597,SO50546,2071.4196
371,20211118,20211130,20211125,24381,SO50547,2181.5625
371,20211118,20211130,20211125,24461,SO50548,2181.5625
325,20211118,20211130,20211125,27365,SO50549,782.99
356,20211119,20211201,20211126,27448,SO50550,2071.4196
373,20211119,20211201,20211126,18168,SO50551,2181.5625
375,20211119,20211201,20211126,16430,SO50552,2181.5625
387,20211119,20211201,20211126,19500,SO50553,1000.4375
321,20211119,20211201,20211126,21015,SO50554,782.99
329,20211119,20211201,20211126,21006,SO50555,782.99
377,20211119,20211201,20211126,13927,SO50556,2181.5625
360,20211119,20211201,20211126,12861,SO50557,2049.0982
360,20211119,20211201,20211126,12816,SO50558,2049.0982
360,20211119,20211201,20211126,15228,SO50559,2049.0982
362,20211119,20211201,20211126,15716,SO50560,2049.0982
379,20211119,20211201,20211126,24459,SO50561,2181.5625
373,20211120,20211202,20211127,17945,SO50562,2181.5625
379,20211120,20211202,20211127,18633,SO50563,2181.5625
360,20211120,20211202,20211127,27424,SO50564,2049.0982
362,20211120,20211202,20211127,27439,SO50565,2049.0982
358,20211120,20211202,20211127,21621,SO50566,2049.0982
352,20211120,20211202,20211127,27286,SO50567,2071.4196
341,20211120,20211202,20211127,21093,SO50568,782.99
335,20211120,20211202,20211127,20930,SO50569,782.99
377,20211120,20211202,20211127,13939,SO50570,2181.5625
343,20211120,20211202,20211127,15890,SO50571,782.99
329,20211120,20211202,20211127,15899,SO50572,782.99
329,20211120,20211202,20211127,15934,SO50573,782.99
360,20211120,20211202,20211127,15267,SO50574,2049.0982
325,20211120,20211202,20211127,27359,SO50575,782.99
369,20211120,20211202,20211127,24300,SO50576,2443.35
371,20211120,20211202,20211127,24372,SO50577,2181.5625
379,20211121,20211203,20211128,18126,SO50578,2181.5625
387,20211121,20211203,20211128,17834,SO50579,1000.4375
379,20211121,20211203,20211128,24305,SO50580,2181.5625
327,20211121,20211203,20211128,15909,SO50581,782.99
389,20211121,20211203,20211128,26582,SO50582,1000.4375
354,20211121,20211203,20211128,15725,SO50583,2071.4196
358,20211121,20211203,20211128,15585,SO50584,2049.0982
352,20211122,20211204,20211129,27452,SO50585,2071.4196
369,20211122,20211204,20211129,17898,SO50586,2443.35
360,20211122,20211204,20211129,27262,SO50587,2049.0982
362,20211122,20211204,20211129,27274,SO50588,2049.0982
358,20211122,20211204,20211129,27276,SO50589,2049.0982
354,20211122,20211204,20211129,27287,SO50590,2071.4196
360,20211122,20211204,20211129,11425,SO50591,2049.0982
333,20211122,20211204,20211129,27560,SO50592,782.99
352,20211122,20211204,20211129,15266,SO50593,2071.4196
360,20211122,20211204,20211129,15601,SO50594,2049.0982
371,20211123,20211205,20211130,17928,SO50595,2181.5625
362,20211123,20211205,20211130,27416,SO50596,2049.0982
362,20211123,20211205,20211130,21629,SO50597,2049.0982
354,20211123,20211205,20211130,27271,SO50598,2071.4196
343,20211123,20211205,20211130,20923,SO50599,782.99
327,20211123,20211205,20211130,19458,SO50600,782.99
354,20211123,20211205,20211130,12742,SO50601,2071.4196
362,20211123,20211205,20211130,15719,SO50602,2049.0982
360,20211123,20211205,20211130,15576,SO50603,2049.0982
373,20211123,20211205,20211130,24282,SO50604,2181.5625
354,20211124,20211206,20211201,27450,SO50605,2071.4196
354,20211124,20211206,20211201,27294,SO50606,2071.4196
327,20211124,20211206,20211201,20979,SO50607,782.99
373,20211124,20211206,20211201,26279,SO50608,2181.5625
321,20211124,20211206,20211201,15886,SO50609,782.99
339,20211124,20211206,20211201,15941,SO50610,782.99
362,20211124,20211206,20211201,15220,SO50611,2049.0982
358,20211124,20211206,20211201,15590,SO50612,2049.0982
360,20211124,20211206,20211201,15596,SO50613,2049.0982
343,20211124,20211206,20211201,27469,SO50614,782.99
373,20211124,20211206,20211201,24304,SO50615,2181.5625
369,20211124,20211206,20211201,24366,SO50616,2443.35
354,20211125,20211207,20211202,27296,SO50617,2071.4196
360,20211125,20211207,20211202,27431,SO50618,2049.0982
354,20211125,20211207,20211202,27277,SO50619,2071.4196
356,20211125,20211207,20211202,27281,SO50620,2071.4196
341,20211125,20211207,20211202,19474,SO50621,782.99
343,20211125,20211207,20211202,27536,SO50622,782.99
321,20211125,20211207,20211202,27545,SO50623,782.99
371,20211125,20211207,20211202,24281,SO50624,2181.5625
369,20211125,20211207,20211202,24367,SO50625,2443.35
373,20211126,20211208,20211203,18620,SO50626,2181.5625
370,20211126,20211208,20211203,18627,SO50627,2443.35
368,20211126,20211208,20211203,17902,SO50628,2443.35
377,20211126,20211208,20211203,16426,SO50629,2181.5625
383,20211126,20211208,20211203,19289,SO50630,1000.4375
383,20211126,20211208,20211203,19511,SO50631,1000.4375
333,20211126,20211208,20211203,15908,SO50632,782.99
387,20211126,20211208,20211203,14420,SO50633,1000.4375
362,20211126,20211208,20211203,15218,SO50634,2049.0982
356,20211126,20211208,20211203,15586,SO50635,2071.4196
354,20211126,20211208,20211203,15589,SO50636,2071.4196
329,20211126,20211208,20211203,27356,SO50637,782.99
371,20211126,20211208,20211203,24283,SO50638,2181.5625
369,20211126,20211208,20211203,24303,SO50639,2443.35
369,20211126,20211208,20211203,24307,SO50640,2443.35
354,20211127,20211209,20211204,27455,SO50641,2071.4196
373,20211127,20211209,20211204,18147,SO50642,2181.5625
352,20211127,20211209,20211204,27427,SO50643,2071.4196
362,20211127,20211209,20211204,27275,SO50644,2049.0982
387,20211127,20211209,20211204,19288,SO50645,1000.4375
383,20211127,20211209,20211204,19298,SO50646,1000.4375
339,20211127,20211209,20211204,20945,SO50647,782.99
369,20211127,20211209,20211204,13917,SO50648,2443.35
371,20211127,20211209,20211204,13938,SO50649,2181.5625
358,20211127,20211209,20211204,12747,SO50650,2049.0982
335,20211127,20211209,20211204,15888,SO50651,782.99
327,20211127,20211209,20211204,15903,SO50652,782.99
335,20211127,20211209,20211204,27550,SO50653,782.99
389,20211127,20211209,20211204,25214,SO50654,1000.4375
358,20211127,20211209,20211204,15582,SO50655,2049.0982
337,20211127,20211209,20211204,27362,SO50656,782.99
369,20211127,20211209,20211204,24378,SO50657,2443.35
354,20211128,20211210,20211205,27549,SO50760,2071.4196
387,20211128,20211210,20211205,19321,SO50761,1000.4375
377,20211128,20211210,20211205,17963,SO50762,2181.5625
373,20211128,20211210,20211205,16513,SO50763,2181.5625
337,20211128,20211210,20211205,21534,SO50764,782.99
339,20211128,20211210,20211205,21669,SO50765,782.99
369,20211128,20211210,20211205,13977,SO50766,2443.35
389,20211128,20211210,20211205,14486,SO50767,1000.4375
360,20211128,20211210,20211205,16176,SO50768,2049.0982
368,20211128,20211210,20211205,24484,SO50769,2443.35
379,20211128,20211210,20211205,24465,SO50770,2181.5625
370,20211128,20211210,20211205,24468,SO50771,2443.35
369,20211128,20211210,20211205,24476,SO50772,2443.35
331,20211128,20211210,20211205,19903,SO50773,782.99
331,20211128,20211210,20211205,27487,SO50774,782.99
358,20211129,20211211,20211206,27553,SO50775,2049.0982
381,20211129,20211211,20211206,19940,SO50776,1000.4375
354,20211129,20211211,20211206,11439,SO50777,2071.4196
356,20211129,20211211,20211206,11578,SO50778,2071.4196
335,20211129,20211211,20211206,21508,SO50779,782.99
321,20211129,20211211,20211206,19945,SO50780,782.99
360,20211129,20211211,20211206,13561,SO50781,2049.0982
360,20211129,20211211,20211206,11587,SO50782,2049.0982
358,20211129,20211211,20211206,11588,SO50783,2049.0982
383,20211129,20211211,20211206,14498,SO50784,1000.4375
356,20211129,20211211,20211206,15785,SO50785,2071.4196
356,20211129,20211211,20211206,15797,SO50786,2071.4196
358,20211129,20211211,20211206,15800,SO50787,2049.0982
354,20211130,20211212,20211207,27575,SO50788,2071.4196
352,20211130,20211212,20211207,13553,SO50789,2071.4196
321,20211130,20211212,20211207,21509,SO50790,782.99
341,20211130,20211212,20211207,15969,SO50791,782.99
323,20211130,20211212,20211207,15972,SO50792,782.99
383,20211130,20211212,20211207,14457,SO50793,1000.4375
329,20211130,20211212,20211207,27488,SO50794,782.99
325,20211130,20211212,20211207,27489,SO50795,782.99
343,20211130,20211212,20211207,27490,SO50796,782.99
373,20211201,20211213,20211208,17964,SO50797,2181.5625
387,20211201,20211213,20211208,17900,SO50798,1000.4375
329,20211201,20211213,20211208,21016,SO50799,782.99
362,20211201,20211213,20211208,11590,SO50800,2049.0982
335,20211201,20211213,20211208,15989,SO50801,782.99
385,20211201,20211213,20211208,14494,SO50802,1000.4375
362,20211201,20211213,20211208,15789,SO50803,2049.0982
379,20211201,20211213,20211208,24466,SO50804,2181.5625
385,20211201,20211213,20211208,14471,SO50805,1000.4375
368,20211202,20211214,20211209,17980,SO50806,2443.35
360,20211202,20211214,20211209,11433,SO50807,2049.0982
352,20211202,20211214,20211209,11546,SO50808,2071.4196
387,20211202,20211214,20211209,14484,SO50809,1000.4375
325,20211202,20211214,20211209,27483,SO50810,782.99
337,20211202,20211214,20211209,27493,SO50811,782.99
325,20211202,20211214,20211209,27498,SO50812,782.99
360,20211202,20211214,20211209,13255,SO50813,2049.0982
356,20211203,20211215,20211210,27547,SO50814,2071.4196
354,20211203,20211215,20211210,21658,SO50815,2071.4196
387,20211203,20211215,20211210,17944,SO50816,1000.4375
379,20211203,20211215,20211210,17989,SO50817,2181.5625
377,20211203,20211215,20211210,18019,SO50818,2181.5625
354,20211203,20211215,20211210,15792,SO50819,2071.4196
360,20211203,20211215,20211210,15808,SO50820,2049.0982
356,20211203,20211215,20211210,16025,SO50821,2071.4196
358,20211203,20211215,20211210,16031,SO50822,2049.0982
373,20211203,20211215,20211210,24601,SO50823,2181.5625
341,20211203,20211215,20211210,27499,SO50824,782.99
352,20211204,20211216,20211211,27570,SO50825,2071.4196
379,20211204,20211216,20211211,16476,SO50826,2181.5625
389,20211204,20211216,20211211,19917,SO50827,1000.4375
358,20211204,20211216,20211211,13551,SO50828,2049.0982
343,20211204,20211216,20211211,21540,SO50829,782.99
333,20211204,20211216,20211211,27613,SO50830,782.99
325,20211204,20211216,20211211,15961,SO50831,782.99
381,20211204,20211216,20211211,14477,SO50832,1000.4375
354,20211204,20211216,20211211,15754,SO50833,2071.4196
369,20211204,20211216,20211211,24598,SO50834,2443.35
373,20211204,20211216,20211211,24474,SO50835,2181.5625
358,20211205,20211217,20211212,27535,SO50836,2049.0982
352,20211205,20211217,20211212,27537,SO50837,2071.4196
352,20211205,20211217,20211212,27573,SO50838,2071.4196
389,20211205,20211217,20211212,19918,SO50839,1000.4375
371,20211205,20211217,20211212,16436,SO50840,2181.5625
379,20211205,20211217,20211212,19032,SO50841,2181.5625
356,20211205,20211217,20211212,11479,SO50842,2071.4196
362,20211205,20211217,20211212,12852,SO50843,2049.0982
327,20211205,20211217,20211212,19503,SO50844,782.99
375,20211205,20211217,20211212,13947,SO50845,2181.5625
368,20211205,20211217,20211212,13979,SO50846,2443.35
325,20211205,20211217,20211212,15953,SO50847,782.99
335,20211205,20211217,20211212,15986,SO50848,782.99
358,20211205,20211217,20211212,16026,SO50849,2049.0982
360,20211205,20211217,20211212,16155,SO50850,2049.0982
369,20211205,20211217,20211212,24596,SO50851,2443.35
362,20211205,20211217,20211212,15831,SO50852,2049.0982
356,20211206,20211218,20211213,27542,SO50853,2071.4196
358,20211206,20211218,20211213,27551,SO50854,2049.0982
358,20211206,20211218,20211213,27558,SO50855,2049.0982
381,20211206,20211218,20211213,17949,SO50856,1000.4375
360,20211206,20211218,20211213,16158,SO50857,2049.0982
356,20211206,20211218,20211213,16163,SO50858,2071.4196
368,20211206,20211218,20211213,24502,SO50859,2443.35
352,20211207,20211219,20211214,27504,SO50860,2071.4196
356,20211207,20211219,20211214,27534,SO50861,2071.4196
356,20211207,20211219,20211214,27541,SO50862,2071.4196
356,20211207,20211219,20211214,27552,SO50863,2071.4196
356,20211207,20211219,20211214,13411,SO50864,2071.4196
362,20211207,20211219,20211214,11582,SO50865,2049.0982
333,20211207,20211219,20211214,15991,SO50866,782.99
343,20211207,20211219,20211214,15964,SO50867,782.99
383,20211207,20211219,20211214,14473,SO50868,1000.4375
381,20211207,20211219,20211214,25225,SO50869,1000.4375
352,20211207,20211219,20211214,15764,SO50870,2071.4196
352,20211207,20211219,20211214,16027,SO50871,2071.4196
379,20211207,20211219,20211214,24597,SO50872,2181.5625
